,0
1508,67299.0
1509,66076.0
1510,63485.99999999999
1511,62021.0
1512,59797.00000000001
1513,56130.99999999999
1514,53855.99999999999
1515,52536.0
1516,51853.0
1517,51511.0
1518,51654.0
1519,52619.0
1520,53864.0
1521,55801.00000000001
1522,58039.0
1523,59342.00000000001
1524,59134.0
1525,57449.0
1526,56934.0
1527,56338.00000000001
1528,56162.0
1529,56985.00000000001
1530,58146.0
1531,59520.0
1532,60462.0
1533,60509.0
1534,58814.99999999999
1535,57913.00000000001
1536,56240.99999999999
1537,52926.0
1538,50891.0
1539,49770.0
1540,48918.0
1541,48556.0
1542,48544.0
1543,48697.0
1544,48393.0
1545,47590.0
1546,47332.0
1547,47535.0
1548,47241.0
1549,46586.0
1550,47141.0
1551,48056.0
1552,49711.0
1553,52498.0
1554,56347.99999999999
1555,59518.99999999999
1556,60778.00000000001
1557,60933.99999999999
1558,59461.99999999999
1559,57351.00000000001
1560,55179.00000000001
1561,52099.0
1562,50107.0
1563,49103.0
1564,48548.0
1565,48865.0
1566,49973.0
1567,52672.0
1568,56752.99999999999
1569,61494.0
1570,63552.0
1571,63743.00000000001
1572,62766.0
1573,61230.0
1574,65064.0
1575,67694.0
1576,69751.0
1577,71809.0
1578,70932.0
1579,71504.0
1580,72134.0
1581,70774.0
1582,67728.0
1583,65411.0
1584,62586.99999999999
1585,58767.0
1586,56780.0
1587,55565.99999999999
1588,54735.0
1589,54530.0
1590,55026.00000000001
1591,57341.0
1592,60410.0
1593,64476.0
1594,66618.0
1595,66637.0
1596,65630.0
1597,63485.99999999999
1598,67560.0
1599,70273.0
1600,72161.0
1601,74244.0
1602,73606.0
1603,73309.0
1604,73769.0
1605,72119.0
1606,68826.0
1607,66342.0
1608,63245.00000000001
1609,59051.0
1610,56894.99999999999
1611,55556.00000000001
1612,54792.0
1613,54797.0
1614,55424.00000000001
1615,57445.99999999999
1616,60282.99999999999
1617,64086.99999999999
1618,66024.0
1619,66208.0
1620,64993.0
1621,63470.0
1622,67399.0
1623,69866.0
1624,71696.0
1625,73821.0
1626,74251.0
1627,73976.0
1628,73488.0
1629,71975.0
1630,69036.0
1631,66829.0
1632,63889.0
1633,59694.00000000001
1634,57552.0
1635,56244.99999999999
1636,55245.99999999999
1637,55149.99999999999
1638,55730.00000000001
1639,57813.00000000001
1640,60698.99999999999
1641,64832.0
1642,67454.0
1643,67925.0
1644,67105.0
1645,65131.99999999999
1646,68943.0
1647,71044.0
1648,72639.0
1649,75279.0
1650,76015.0
1651,76144.0
1652,75511.0
1653,73644.0
1654,70359.0
1655,67668.0
1656,64578.00000000001
1657,60240.0
1658,57889.0
1659,56528.0
1660,55545.00000000001
1661,55399.00000000001
1662,56008.0
1663,58096.0
1664,61054.0
1665,65532.0
1666,68421.0
1667,69136.0
1668,68711.0
1669,67572.0
1670,71125.0
1671,73171.0
1672,74332.0
1673,75619.0
1674,74958.0
1675,74394.0
1676,73774.0
1677,72605.0
1678,69607.0
1679,67739.0
1680,64886.99999999999
1681,60818.0
1682,58366.99999999999
1683,56690.00000000001
1684,55565.0
1685,55120.0
1686,54939.0
1687,55408.99999999999
1688,55351.0
1689,55713.0
1690,57038.00000000001
1691,58672.99999999999
1692,59637.00000000001
1693,59371.0
1694,60896.0
1695,60865.99999999999
1696,61387.0
1697,62765.00000000001
1698,64082.0
1699,65252.0
1700,66114.0
1701,65879.0
1702,63602.0
1703,62317.00000000001
1704,60023.0
1705,56375.99999999999
1706,54065.0
1707,52575.0
1708,51543.0
1709,51124.0
